"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Novel Adaptive Concept Drift Detection Approach for Evolving Network Traffic Patterns","B. Nugraha; K. Yadav; T. Bauschert","Chair of Communication Networks, Chemnitz University of Technology, Chemnitz, Germany; Chair of Communication Networks, Chemnitz University of Technology, Chemnitz, Germany; Chair of Communication Networks, Chemnitz University of Technology, Chemnitz, Germany",2025 9th Cyber Security in Networking Conference (CSNet),"16 Dec 2025","2025","","","1","8","Concept drift, defined as changes in data distribution over time, poses a significant challenge in Network Intrusion Detection Systems (NIDS), as evolving traffic patterns caused by changes in benign behavior can degrade detection performance over time. Existing drift detection methods may struggle to adapt to both sudden and gradual drifts, leading to reduced drift detection accuracy. To address this, we propose an adaptive drift detection approach based on a Variational Autoencoder (VAE) that dynamically monitors reconstruction errors and triggers retraining upon drift detection. By integrating Page-Hinkley and ADWIN drift detectors, our approach effectively identifies both sudden and gradual drifts. We evaluate the proposed model on the CICIoT2023 dataset using four controlled drift injection experiments. The results demonstrate that our proposed adaptive drift detection method achieves a superior balance between Precision and Recall compared to the baseline models. Post-retraining reconstruction-error analysis further confirms that the retraining process significantly reduced error spikes in drift-affected batches.","2768-0029","979-8-3315-7556-4","10.1109/CSNet67572.2025.11288255","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11288255","Concept Drift;Variational Autoencoder;Unsupervised Learning;Continual Learning;Drift Detection;Network Security;Intrusion Detection System;Page-Hinkley;ADWIN","Adaptation models;Adaptive systems;Error analysis;Concept drift;Autoencoders;Detectors;Traffic control;Throughput;Time measurement;Unsupervised learning","","","","20","IEEE","16 Dec 2025","20-22 Oct. 2025","20-22 Oct. 2025","IEEE","IEEE Conferences"
"Adaptive Concept Drift Detection Using Bayesian Neural Networks and Wasserstein Distance","B. S. Prashanth; M. V. Manoj Kumar; B. H. Puneetha; S. K. Vinay","Department of Information Science and Engineering, Nitte Meenakshi Institute of Technology, Visvesvaraya Technological University, Belagavi, India; Department of Information Science and Engineering, Nitte Meenakshi Institute of Technology, Visvesvaraya Technological University, Belagavi, India; Department of Computer Science and Business Systems, Bapuji Institute of Engineering and Technology, Davanagere, Karnataka, India; Department of Information Science and Engineering, PES Institute of Technology and Management, Karnataka, India",2025 International Conference on Advances in Modern Age Technologies for Health and Engineering Science (AMATHE),"22 Jul 2025","2025","","","1","8","Concept drift in streaming data poses a significant challenge to the stability and performance of deep learning models. This study explores an uncertainty-based drift detection approach leveraging Wasserstein Distance in a Bayesian Neural Network (BNN) framework. By continuously monitoring uncertainty variations across batches, the proposed method effectively identifies changes in data distribution. Experimental results demonstrate that lower drift thresholds lead to increased drift detection sensitivity, while higher thresholds result in more conservative drift identification. The findings validate Wasserstein Distance as a robust metric for real-time concept drift detection, providing a balance between model adaptability and stability. The study further highlights the necessity of adaptive learning strategies to handle evolving data streams.","","979-8-3315-0103-7","10.1109/AMATHE65477.2025.11081248","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11081248","Concept Drift;Bayesian Neural Networks;Wasserstein Distance;Uncertainty Estimation;Adaptive Learning;Drift Detection;Streaming Data;Deep Learning","Deep learning;Adaptive learning;Uncertainty;Sensitivity;Concept drift;Neural networks;Stability analysis;Real-time systems;Bayes methods;Streams","","","","13","IEEE","22 Jul 2025","24-25 April 2025","24-25 April 2025","IEEE","IEEE Conferences"
"Learning From Yourself to Others for Unsupervised Visible-Infrared Re-Identification","W. Ji; X. Cheng; Y. Jiang; Z. Sun; G. Zhao","School of Computer Science, Nanjing University of Information Science and Technology, Nanjing, China; School of Computer Science, Nanjing University of Information Science and Technology, Nanjing, China; School of Computer Science, Nanjing University of Information Science and Technology, Nanjing, China; School of Computer Science, Nanjing University of Information Science and Technology, Nanjing, China; Center for Machine Vision and Signal Analysis, University of Oulu, Oulu, Finland",IEEE Transactions on Circuits and Systems for Video Technology,"3 Oct 2025","2025","35","10","9823","9836","Unsupervised visible-infrared person re-identification (US-VI-ReID) aims to match unlabeled pedestrian images captured under varying lighting conditions. The key challenge lies in generating accurate pseudo-labels, alongside alleviating the significant modality gap between visible and infrared modalities. Existing methods mainly focus on mitigating the effects of noisy labels through loss functions during backward propagation. However, these noisy labels already influence the forward propagation, leading to incorrect cross-modality correspondences. To address this issue, we propose a Hierarchical Centrality Collaborative Learning (HCCL) framework for US-VI-ReID, which proactively identifies noisy labels during the forward propagation. The rationale behind HCCL is that intra-modality refinement serves as the foundation for establishing cross-modality correspondences, reflecting the principle of learning from yourself to others. For intra-modality learning, we propose a Closeness Centrality Selection (CCS), quantifying sample confidence using closeness centrality to identify noisy samples. By discarding the noisy samples during forward propagation, CCS mitigates their adverse effects and ensures identity-consistent representation learning. For cross-modality learning, a Hierarchical Consistency Matching (HCM) is proposed to establish local instance-level label associations by leveraging bidirectional consistency with the most reliable samples identified during intra-modality learning. These local associations are then propagated to guide the global cluster-level cross-modality correspondences. Extensive experiments demonstrate that our HCCL achieves competitive performance on mainstream datasets, even surpassing some supervised counterparts. Additionally, outstanding results on corrupted datasets verify its generalizability and robustness.","1558-2205","","10.1109/TCSVT.2025.3572697","Research Council of Finland (former Academy of Finland) Academy Professor Project EmotionAI(grant numbers:336116,345122,359854); University of Oulu and Research Council of Finland Profi 7(grant numbers:352788); National Natural Science Foundation of China(grant numbers:61802058,6191153039); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11010847","Person re-identification;cross-modality;unsupervised learning;noisy labels","Noise measurement;Reliability;Prototypes;Identification of persons;Annotations;Robustness;Federated learning;Clustering algorithms","","1","","74","IEEE","22 May 2025","Oct. 2025","","IEEE","IEEE Journals"
"Federated Learning with Model Pruning in Resources-Constrained Mobile Edge Networks","Q. Gu; H. Zhou; X. Fan","Hubei Key Laboratory of Intelligent Vision Based Monitoring for Hydroelectric Engineering, College of Computer and Information Technology, China Three Gorges University, Yichang, China; Hubei Key Laboratory of Intelligent Vision Based Monitoring for Hydroelectric Engineering, College of Computer and Information Technology, China Three Gorges University, Yichang, China; College of Zhijiang, Zhejiang University of Technology, Shaoxing, China",IEEE INFOCOM 2025 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS),"12 Sep 2025","2025","","","1","2","To minimize Federated Learning (FL) training overhead in mobile edge networks, this paper proposes a FL scheme with Online joint model Pruning and resource Allocation (FLOPA). First, we formulate the optimization problem with the goal of minimizing long-term training overhead. Second, considering the energy constraints of clients, we transform the problem of minimizing training overhead into an online per-round model pruning and resource allocation problem based on Lyapunov theory. Finally, we decompose the problem into three subproblems and propose an iterative algorithm that combines convex optimization and block coordinate descent. Experimental results show that FLOPA outperforms existing benchmark schemes in various scenarios.","2833-0587","979-8-3315-4370-9","10.1109/INFOCOMWKSHPS65812.2025.11152924","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11152924","mobile edge networks;federated learning;model pruning;resource allocation;energy constraints","Training;Integer programming;Federated learning;Conferences;Transforms;Minimization;Convex functions;Iterative algorithms;Resource management;Optimization","","","","3","IEEE","12 Sep 2025","19-19 May 2025","19-19 May 2025","IEEE","IEEE Conferences"
"Machine Learning-Driven Optimization for Real-Time Inventory Classification and Management","S. Bhambri; S. Anand; S. M. Kona","Arizona State University, USA; Oxya Corporation, USA; Cisco Systems Inc, San Jose, USA",2025 IEEE 4th World Conference on Applied Intelligence and Computing (AIC),"4 Nov 2025","2025","","","718","724","This study explores the development and evaluation of a computer vision-based platform integrated with machine learning to optimize warehouse inventory management. By addressing critical challenges such as inventory inaccuracy and operational inefficiencies, the proposed solution overcomes the limitations of traditional methods and existing automated systems. Utilizing convolutional neural networks (CNNs) and leveraging open-source libraries like TensorFlow and PyTorch, the platform enables real-time recognition and classification of products from captured images. Practical implementation in a natural warehouse environment demonstrated significant improvements, including a 45 % reduction in inventory counting time and a 9 % increase in accuracy compared to traditional systems. Challenges such as staff resistance to change and image quality issues were mitigated through effective change management strategies and algorithmic enhancements. The findings highlight the transformative potential of integrating computer vision and machine learning technologies in inventory management, offering a scalable, efficient, and adaptable solution for modern warehouses. This research contributes to advancing operational efficiency while providing insights into overcoming technical and organizational barriers in adopting intelligent automation solutions.","","979-8-3315-2613-9","10.1109/AIC66080.2025.11212034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11212034","Machine Learning;Computer Vision;Inventory Management;Optimization;Convolutional Neural Networks","Resistance;Computer vision;Accuracy;Supply chains;Machine learning;Inventory management;Semisupervised learning;Real-time systems;Convolutional neural networks;Optimization","","","","24","IEEE","4 Nov 2025","26-27 July 2025","26-27 July 2025","IEEE","IEEE Conferences"
"ACOC-MT: More Effective Handling of Real-World Noisy Labels in Remote Sensing Semantic Segmentation","Z. Wang; Y. Ding; Y. Li; Z. Wu; X. Yang; Z. Chen","State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China; China University of Mining and Technology (Beijing), Beijing, China; State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Geoscience and Remote Sensing,"10 Nov 2025","2025","63","","1","18","In remote sensing (RS) semantic segmentation, imperfect labels are prevalent due to the complexities of data acquisition and annotation processes. Although recent approaches to noisy label correction in RS segmentation have shown promising results, challenges remain in accuracy and generalizability, given the incomplete consideration of the complex mixing involved. Nearly all methods should address three key challenges to identify and correct noisy labels: when to select labels, which labels to select, and how to handle the selected labels. We propose a novel label correction framework, adaptive confidence-guided object-level label correction with mean teacher (ACOC-MT), which effectively addresses all three of these challenges. The ACOC-MT framework determines when to conduct label correction through the stable early learning detection (SELD) module, selects noisy labels using the consistency threshold mask (CTM) module, and corrects the labels through the object label correction (OLC) module. To validate against real-world noisy labels rather than simulated ones, we constructed three real-world noisy-labeled datasets, CPCTC-N, BBD250-N, and CFD-N, from three different RS scenarios. Extensive experiments on these three datasets demonstrate the efficacy and superior performance of our approach.","1558-0644","","10.1109/TGRS.2025.3620036","National Key Research and Development Program of China(grant numbers:2021YFB3901202); AIRCAS Independent Deployment Project(grant numbers:E4Z202021F); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199865","Deep learning;label correction;learning with noisy labels (LNLs);real-world noisy labels;remote sensing (RS);semantic segmentation","Noise measurement;Noise;Remote sensing;Semantic segmentation;Training;Buildings;Estimation;Deep learning;Adaptation models;Smoothing methods","","","","63","IEEE","10 Oct 2025","2025","","IEEE","IEEE Journals"
"FedDiT: Federated Learning by Distillation Token Enhanced Vision Transformer","J. Xiao; Z. Yi; H. Nie; Z. Lu; X. Tang; S. Lu; Z. Huang; R. Zhang","School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China; School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China; School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China; School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China; School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China; School of Cyber Science and Engineering, Huazhong University of Science and Technology, Wuhan, China; China Mobile (Suzhou) Software Technology Company Limited, Suzhou, China; China Mobile (Suzhou) Software Technology Company Limited, Suzhou, China","ICASSP 2025 - 2025 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","7 Mar 2025","2025","","","1","5","Federated learning (FL) is a promising approach for privacy-preserving machine learning, enabling collaborative model training across distributed devices without sharing raw data. However, FL faces significant challenges due to the nonindependent and identically distributed (non-IID) nature of data across devices, leading to difficulties in model convergence and generalization. In this paper, we propose FedDiT, a novel federated learning framework that combines knowledge distillation with vision transformers. FedDiT introduces the Distilled Vision Transformer (DTViT) model on the client side, incorporating a distillation token to enhance local learning and knowledge transfer. This approach significantly improves the robustness and performance of FL in non-IID environments. We validated FedDiT through extensive experiments on public datasets, and the results show that it outperforms existing FL methods in both accuracy and smoother convergence. Additionally, FedDiT achieves higher throughput compared to standard transformers and knowledge distillation methods, making it more efficient for practical deployment in federated learning scenarios.","2379-190X","979-8-3503-6874-1","10.1109/ICASSP49660.2025.10890584","Major Research Plan; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10890584","Federated Learning;Knowledge Distillation;Vision Transformer;Non-IID Data","Computer vision;Accuracy;Federated learning;Distributed databases;Transformers;Robustness;Data models;Knowledge transfer;Digital TV;Convergence","","1","","29","IEEE","7 Mar 2025","6-11 April 2025","6-11 April 2025","IEEE","IEEE Conferences"
"Federated Learning Framework for Privacy-Preserving Crop Disease Detection Across Distributed Farms","G. Ramkumar; M. Rama; S. G. Lakshmi; H. Awwad; D. Manogna","Dept of ECE, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences (SIMATS), Chennai; Department of IT, QIS College of Engineering and Technology, Ongole; Department of IT, QIS College of Engineering and Technology, Ongole, AndhraPradesh; Department of Computer Science, Faculty of Information Technology, Zarqa University, Zarqa, Jordan; Department of Computer Science and Information Technology, MLR Institute of Technology, Hyderabad, Telangana, India",2025 7th International Conference on Innovative Data Communication Technologies and Application (ICIDCA),"16 Dec 2025","2025","","","1276","1281","The fast digitization of agriculture has led to an unprecedented increase in data collection, making it necessary to secure privacy in new data analytics systems. Federated Learning is a promising option since it lets people train models together using data from many different places without having to share the raw data. Innovative agricultural practices and precision farming are becoming more popular, which is why artificial intelligence (AI) is being used to find crop diseases in real time. But standard centralized machine learning methods need to put sensitive agricultural data in one place, which raises problems about privacy, security, and who owns the data. This research work presents a Federated Learning Framework aimed at Privacy-Preserving Crop Disease Recognition among Distributed Farms to tackle these challenges. The proposed approach enables the collaborative training of deep learning models across numerous geographically dispersed farms without the need to import raw agricultural data. Instead, only model changes are securely shared and combined, which keeps data private while using the collective expertise of different datasets. The framework combines enhanced Convolutional Neural Networks (CNNs) along with federated averaging (FedAvg) along with differential privacy to make models more accurate and protect private farm data. Applying openly accessible diseased crop image datasets as well as simulated distributed farm conditions for testing shows that the proposed method is better than traditional centralized training because it has a higher detection accuracy, less communication overhead, and is more resistant to attacks. This study provides a scalable and privacy-focused solution for intelligent agriculture, enabling farmers to utilize collaborative AI while maintaining control over their data.","","979-8-3315-1414-3","10.1109/ICIDCA66325.2025.11280457","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11280457","Federated learning;crop disease;privacy-preserving;Convolutional neural network;artificial intelligence;machine learning","Training;Accuracy;Federated learning;Crops;Collaboration;Data models;Convolutional neural networks;Standards;Diseases;Testing","","","","13","IEEE","16 Dec 2025","6-8 Oct. 2025","6-8 Oct. 2025","IEEE","IEEE Conferences"
"FedFP: Personalized Federated Learning Based on Feature Separation and Parameter Decoupling","T. Yu; S. Xu; C. Wei","Guangxi Normal University, Guilin, China; Guangxi Normal University, Guilin, China; Guangxi Normal University, Guilin, China",2025 3rd International Conference on Artificial Intelligence and Automation Control (AIAC),"15 Jan 2026","2025","","","442","446","Personalized federated learning (pFL) has garnered increasing attention for its ability to handle data heterogeneity and enhance model efficiency. Its core objective is to customize a personalized model for each participant or locally adapt the global model to accommodate the distinct data characteristics of different users. Current pFL methods typically rely on a single head to process extracted feature information, but such approaches struggle to effectively differentiate between global and personalized information. This paper proposes a Personalized Federated Learning method based on feature separation and parameter decoupling (FedFP). This method generates weights for global and personalized information from the sample’s features, thereby effectively separating them. Subsequently, it utilizes distinct global and personalized heads to process these two types of information, respectively. Three classic image classification datasets, MNIST, CIFAR-10, and CIFAR-100, were selected for this study, under two typical data heterogeneity configurations: a pathological setting and a practical setting. Extensive experiments in computer vision demonstrate that FedFP outperforms nine state-of-the-art methods, with a performance improvement of up to 2.7%.","","979-8-3315-5448-4","10.1109/AIAC68175.2025.11332506","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11332506","Federated Learning;Personalization;Knowledge Distillation;Parameter Decoupling;Feature Separation;Data Heterogeneity","Training;Adaptation models;Pathology;Computer vision;Head;Federated learning;Feature extraction;Data models;Data mining;Image classification","","","","16","IEEE","15 Jan 2026","15-17 Oct. 2025","15-17 Oct. 2025","IEEE","IEEE Conferences"
"Benchmarking Distributed Learning for UAV Swarms","C. Hu; H. Ren; J. Deng; X. Xie","School of Mathematics and Computer Science, Swansea University, Swansea, United Kingdom; School of Mathematics and Computer Science, Swansea University, Swansea, United Kingdom; Department of Computer Science, Durham University, Durham, United Kingdom; School of Mathematics and Computer Science, Swansea University, Swansea, United Kingdom",2025 6th International Conference on Computer Vision and Data Mining (ICCVDM),"18 Dec 2025","2025","","","386","390","Unmanned Aerial Vehicle (UAV) swarms operate in data-rich, distributed environments where privacy and efficiency are critical. Federated Learning (FL) offers a solution by enabling collaborative model training without sharing raw data. However, non-IID data across UAVs poses significant challenges. This study evaluates four FL algorithms, FedAvg, FedProx, FedOpt, and MOON, on datasets representing various UAV applications: MNIST, CIFAR10, EuroSAT, and CelebA. While performance is comparable under IID settings, non-IID conditions lead to notable degradation. Our experiment results show that local update regularization in heterogeneous UAV scenarios is of great importance for stable performance.","","979-8-3315-6621-0","10.1109/ICCVDM66874.2025.11290503","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11290503","UAV swarm;federated learning;Non-IID data","Training;Learning systems;Data privacy;Federated learning;Distance learning;Moon;Distributed databases;Autonomous aerial vehicles;Data models;Inference algorithms","","","","30","IEEE","18 Dec 2025","12-14 Sept. 2025","12-14 Sept. 2025","IEEE","IEEE Conferences"
"Optimizing Privacy and Accuracy in Brain Tumor Classification Using Vision Transformers in Federated Setup","S. TM; D. S","Department of Electronics and Communication Engineering, Govt Engineering College, Thrissur; Department of Electronics and Communication Engineering, Govt Engineering College, Thrissur","2025 International Conference on Power, Instrumentation, Control, and Computing (PICC)","23 Dec 2025","2025","","","1","6","This paper presents a privacy-preserving Federated Learning (FL) framework for brain tumor classification using a Multi-Head Self Attention (MHSA)-based Vision Transformer. The proposed method was applied to a publicly available brain tumor MRI dataset from Figshare and was designed to operate in a distributed environment without sharing raw data. We integrate the synthetic minority oversampling technique (SMOTE) to address class imbalance and utilize Optuna-based hyperparameter tuning to enhance the baseline model performance, achieving over 99 percent accuracy in the federated setting. To ensure privacy, we incorporated Differential Privacy (DP) into the federated training process. Combined with the MHSA mechanism, which effectively captures spatial patterns in medical images, the framework balances utility and privacy through optimized noise configurations. We also performed ablation studies on patch sizes, projection dimensions, and model depth to evaluate the architectural impact under DP constraints. Local epoch sweeps and adaptive learning rate strategies were explored to improve the convergence under noise. The model was evaluated against Membership Inference Attacks (MIA) and Projected Gradient Descent (PGD) adversarial attacks, demonstrating enhanced robustness in privacy-constrained settings. This study presents an effective and secure transformer-based federated approach for medical image classification w ith t unable p rivacy-utility tradeoffs.","2996-3087","979-8-3315-5789-8","10.1109/PICC67314.2025.11291556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11291556","Federated Learning;Vision Transformer;Differential Privacy;SMOTE;Membership Inference Attack;Projected Gradient Descent Attack","Privacy;Computer vision;Differential privacy;Accuracy;Federated learning;Brain tumors;Transformers;Brain modeling;Robustness;Tuning","","","","24","IEEE","23 Dec 2025","9-11 Oct. 2025","9-11 Oct. 2025","IEEE","IEEE Conferences"
"Certainty From Uncertainty: Multigranularity Labeling Inspired by Quantum Collapse for Learning With Noisy Labels in Fault Diagnosis","F. Dunkin; X. Li; Z. Zhang; K. Wang; T. Gao; G. Wu; Z. Li","Key Laboratory of Measurement and Control of CSE, School of Automation, Southeast University, Nanjing, China; Key Laboratory of Measurement and Control of CSE, School of Automation, Southeast University, Nanjing, China; Key Laboratory of Measurement and Control of CSE, School of Automation, Southeast University, Nanjing, China; North Information Control Group Company Ltd., Nanjing, China; North Information Control Group Company Ltd., Nanjing, China; Key Laboratory of Measurement and Control of CSE, School of Automation, Southeast University, Nanjing, China; School of Mechanical Engineering, Tongji University, Shanghai, China",IEEE Transactions on Industrial Informatics,"10 Jul 2025","2025","21","8","6443","6454","Deep learning has demonstrated exceptional performance in fault diagnosis tasks that rely on large-scale datasets. However, the high cost of annotating such datasets has led to the emergence of various automatic annotation methods. While these methods reduce labeling costs, they inevitably introduce noisy labels, which pose significant challenges to the generalization and accuracy of deep learning-based diagnostic models. Although Learning with Noisy Labels (LNL) methods mitigate the adverse effects of noisy labels through strategies such as sample separation or label correction, many rely heavily on their own prediction results to guide subsequent training, which often introduces confirmation bias, limiting the effectiveness of the trained models. To address this limitation, this article draws inspiration from quantum collapse and proposes a novel LNL strategy named Multigranularity Labeling (MgL). By integrating observed labels, pseudolabels, and collapsed labels, MgL constructs the multigranularity labels, designed to suppress confirmation bias and improve the model's tolerance to noisy labels. Extensive experiments validate the effectiveness and superiority of MgL, particularly on training datasets with high noise intensity, such as those with 90% symmetric noise. This advancement offers promising opportunities for applying datasets with lower annotation costs in real-world scenarios, ultimately contributing to intelligent diagnostic systems.","1941-0050","","10.1109/TII.2025.3567264","National Natural Science Foundation of China(grant numbers:62233003,62073072); Key Projects of Key R&D Program of Jiangsu Province(grant numbers:BE2020006,BE2020006-1); Shenzhen Science and Technology Program(grant numbers:JCYJ20210324132202005,JCYJ20220818101206014); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11010911","Confirmation bias;granular computing;information fusion;learning with noisy labels;time-series classification","Noise measurement;Training;Predictive models;Fault diagnosis;Labeling;Annotations;Uncertainty;Informatics;Costs","","7","","36","IEEE","22 May 2025","Aug. 2025","","IEEE","IEEE Journals"
"Enhancing Operational Security of Human-to-Machine Applications through Concept Drift Detection","X. Yu; C. Natalino; P. Monti; L. Wosinska; S. Mondal; Y. Wang; E. Wong","Dept. of Electrical and Electronic Engineering, University of Melbourne, Victoria, Australia; Electrical Engineering Department, Chalmers University of Technology, Gothenburg, Sweden; Electrical Engineering Department, Chalmers University of Technology, Gothenburg, Sweden; Electrical Engineering Department, Chalmers University of Technology, Gothenburg, Sweden; Dept. of Electrical and Electronic Engineering, University of Melbourne, Victoria, Australia; Dept. of Electrical and Electronic Engineering, University of Melbourne, Victoria, Australia; Dept. of Electrical and Electronic Engineering, University of Melbourne, Victoria, Australia",2025 Optical Fiber Communications Conference and Exhibition (OFC),"4 Jul 2025","2025","","","1","3","We propose a novel concept drift detection framework to detect and mitigate malicious traffic for human-to-machine applications in fiber-wireless access networks, reducing uplink latency by up to 98% and enhancing its operational security.","","978-1-55752-737-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11047054","","Optical fibers;Simulation;Concept drift;Bandwidth;Optical network units;Security;Uplink;Optical fiber filters;Optical packet switching","","","","5","","4 Jul 2025","30 March-3 April 2025","30 March-3 April 2025","IEEE","IEEE Conferences"
"Performance and Security Evaluation of Federated Learning under IID and Non-IID Settings and Differential Privacy","V. Pham-Le-Quoc; T. Dinh-Cong; T. Pham-Hoang-Anh; T. Nguyen-Khanh; Q. Le-Trung","University of Information Technology Vietnam National University, Ho Chi Minh City Ho Chi Minh City, Vietnam; University of Information Technology Vietnam National University, Ho Chi Minh City Ho Chi Minh City, Vietnam; University of Information Technology Vietnam National University, Ho Chi Minh City Ho Chi Minh City, Vietnam; University of Information Technology Vietnam National University, Ho Chi Minh City Ho Chi Minh City, Vietnam; University of Information Technology Vietnam National University, Ho Chi Minh City Ho Chi Minh City, Vietnam","2025 IEEE International Conference on Communication, Networks and Satellite (COMNETSAT)","13 Jan 2026","2025","","","187","194","Federated Learning (FL) has emerged as a promising approach for privacy-preserving machine learning by enabling multiple clients to train a global model collaboratively without sharing their raw data. Despite its decentralized nature, FL remains vulnerable to inference attacks due to the exposure of model updates. In this article, we comprehensively evaluate federated learning in IID and non-IID settings and consider the exchange between model performance and data distribution. Besides, we proposed a privacy-enhanced FL framework that integrates Gaussian-mechanism-based Differential Privacy (DP) at the client side, by injecting calibrated noise into local model parameters before aggregation. Our method ensures a tunable trade-off between utility and privacy while preserving the original FL architecture. Experiments on the CIFAR-10 dataset using the Vision Transformer (ViT-Tiny) show that while Centralized Learning (CL) achieves the highest accuracy, FL with DP can effectively preserve privacy with moderate performance overhead. These findings offer practical guidance for deploying federated learning systems that balance performance and privacy in real-world scenarios.","2689-8004","979-8-3315-8256-2","10.1109/COMNETSAT68601.2025.11324726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11324726","Federated Learning;Differential Privacy;Non-IID;Gaussian Noise;Privacy-Preserving;Vision Transformer","Differential privacy;Privacy;Computer vision;Satellites;Federated learning;Gaussian noise;Transformers;Data models;Security;Communication networks","","","","18","IEEE","13 Jan 2026","11-13 Dec. 2025","11-13 Dec. 2025","IEEE","IEEE Conferences"
"Improving the Reliability of Failure Prediction Models through Concept Drift Monitoring","L. Poenaru-Olaru; L. Cruz; J. S. Rellermeyer; A. van Deursen","Software Engineering Research Group, Delft University of Technology, Delft, Netherlands; Software Engineering Research Group, Delft University of Technology, Delft, Netherlands; Dependable and Scalable Software Systems, Leibniz University Hannover, Hanover, Germany; Software Engineering Research Group, Delft University of Technology, Delft, Netherlands",2025 IEEE/ACM International Workshop on Deep Learning for Testing and Testing for Deep Learning (DeepTest),"11 Jun 2025","2025","","","1","8","Failure prediction models can be significantly beneficial for managing large-scale complex software systems, but their trustworthiness is severely affected by changes in the data over time, also known as concept drift. Thus, monitoring these models against concept drift and retraining them when the data changes becomes crucial in designing reliable failure prediction models. In this work, we evaluate the effects of monitoring failure prediction models over time using label-independent (unsupervised) drift detectors. We show that retraining based on unsupervised drift detectors instead of periodically reduces the cost of acquiring true labels without compromising accuracy. Furthermore, we propose a novel feature reduction for unsupervised drift detectors and an evaluation pipeline that practitioners can employ to select the most suitable unsupervised drift detector for their application.","","979-8-3315-0190-7","10.1109/DeepTest66595.2025.00006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11026890","failure prediction;machine learning monitoring;concept drift;concept drift detection","Deep learning;Concept drift;Detectors;Predictive models;Software systems;Reliability engineering;Data models;Software reliability;Monitoring;Testing","","1","","35","IEEE","11 Jun 2025","3-3 May 2025","3-3 May 2025","IEEE","IEEE Conferences"
